url,title,paragraph,tokens
https://en.wikipedia.org/wiki/Alarud,Alarud - Wikipedia,"Alarud (Persian: علارود, also Romanized as ‘Alārūd and A‘lārūd; also known as Alarva and Alārwah)[1] is a village in Chavarzaq Rural District, Chavarzaq District, Tarom County, Zanjan Province, Iran. At the time of the 2006 census, its population was 170, in 36 families.[2]","['alarud', 'persian', 'lrwd', 'also', 'romanized', 'as', 'alarud', 'and', 'alarud', 'also', 'known', 'as', 'alarva', 'and', 'alarwah', 'is', 'a', 'village', 'in', 'chavarzaq', 'rural', 'district', 'chavarzaq', 'district', 'tarom', 'county', 'zanjan', 'province', 'iran', 'at', 'the', 'time', 'of', 'the', 'census', 'its', 'population', 'was', 'in', 'families']"
"https://en.wikipedia.org/wiki/Kopp,_Germany","Kopp, Germany - Wikipedia","Kopp is an Ortsgemeinde – a municipality belonging to a Verbandsgemeinde, a kind of collective municipality – in the Vulkaneifel district in Rhineland-Palatinate, Germany. It belongs to the Verbandsgemeinde of Gerolstein, whose seat is in the like-named town.","['kopp', 'is', 'an', 'ortsgemeinde', 'a', 'municipality', 'belonging', 'to', 'a', 'verbandsgemeinde', 'a', 'kind', 'of', 'collective', 'municipality', 'in', 'the', 'vulkaneifel', 'district', 'in', 'rhinelandpalatinate', 'germany', 'it', 'belongs', 'to', 'the', 'verbandsgemeinde', 'of', 'gerolstein', 'whose', 'seat', 'is', 'in', 'the', 'likenamed', 'town']"
https://en.wikipedia.org/wiki/Flatfoot_(film),Flatfoot (film) - Wikipedia,"Flatfoot (Italian: Piedone lo sbirro) is a 1973 poliziottesco-comedy film directed by Steno.[3] The film starring Bud Spencer obtained a great commercial success, generated three sequels. It is followed by Flatfoot in Hong Kong, Flatfoot in Africa and Flatfoot in Egypt.[4] The title song is performed by Santo & Johnny.","['flatfoot', 'italian', 'piedone', 'lo', 'sbirro', 'is', 'a', 'poliziottescocomedy', 'film', 'directed', 'by', 'steno', 'the', 'film', 'starring', 'bud', 'spencer', 'obtained', 'a', 'great', 'commercial', 'success', 'generated', 'three', 'sequels', 'it', 'is', 'followed', 'by', 'flatfoot', 'in', 'hong', 'kong', 'flatfoot', 'in', 'africa', 'and', 'flatfoot', 'in', 'egypt', 'the', 'title', 'song', 'is', 'performed', 'by', 'santo', 'johnny']"
https://en.wikipedia.org/wiki/Warhammer:_Invasion,Warhammer: Invasion - Wikipedia,"Warhammer: Invasion is a Living Card Game (LCG) (variant of collectible card game) designed by Eric M. Lang and produced by Fantasy Flight Games in 2009, set in the Warhammer Fantasy universe. Like Fantasy Flight's other LCGs, Invasion is sold as a core set, which can be played on its own, or built upon with expansion packs. Each pack has a fixed set of 3 copies each of 20 cards. There are six factions in Invasion: Dwarves, Empire, Orcs, Chaos, High Elves, and Dark Elves. The first four have decks in the core set, while the elves' decks are available in the Assault on Ulthuan expansion.","['warhammer', 'invasion', 'is', 'a', 'living', 'card', 'game', 'lcg', 'variant', 'of', 'collectible', 'card', 'game', 'designed', 'by', 'eric', 'm', 'lang', 'and', 'produced', 'by', 'fantasy', 'flight', 'games', 'in', 'set', 'in', 'the', 'warhammer', 'fantasy', 'universe', 'like', 'fantasy', 'flights', 'other', 'lcgs', 'invasion', 'is', 'sold', 'as', 'a', 'core', 'set', 'which', 'can', 'be', 'played', 'on', 'its', 'own', 'or', 'built', 'upon', 'with', 'expansion', 'packs', 'each', 'pack', 'has', 'a', 'fixed', 'set', 'of', 'copies', 'each', 'of', 'cards', 'there', 'are', 'six', 'factions', 'in', 'invasion', 'dwarves', 'empire', 'orcs', 'chaos', 'high', 'elves', 'and', 'dark', 'elves', 'the', 'first', 'four', 'have', 'decks', 'in', 'the', 'core', 'set', 'while', 'the', 'elves', 'decks', 'are', 'available', 'in', 'the', 'assault', 'on', 'ulthuan', 'expansion']"
"https://en.wikipedia.org/wiki/Beaumont,_New_Zealand","Beaumont, New Zealand - Wikipedia","Beaumont is a small town in inland Otago, in the South Island of New Zealand. It is located on the Clutha River / Mata-Au six kilometres southeast of Raes Junction, between Roxburgh and Balclutha. Beaumont is connected to Milton and Roxburgh by State Highway 8.[1]","['beaumont', 'is', 'a', 'small', 'town', 'in', 'inland', 'otago', 'in', 'the', 'south', 'island', 'of', 'new', 'zealand', 'it', 'is', 'located', 'on', 'the', 'clutha', 'river', 'mataau', 'six', 'kilometres', 'southeast', 'of', 'raes', 'junction', 'between', 'roxburgh', 'and', 'balclutha', 'beaumont', 'is', 'connected', 'to', 'milton', 'and', 'roxburgh', 'by', 'state', 'highway']"
https://en.wikipedia.org/wiki/Nicolas_Blies_and_St%C3%A9phane_Hueber-Blies,Nicolas Blies and Stéphane Hueber-Blies - Wikipedia,"Nicolas Blies, born on 26 September 1981 in Mulhouse (France), and Stéphane Hueber-Blies, born on 18 August 1976 in Mulhouse (France), also called the Blies brothers, are two French filmmakers, producers and artists who create their works together. They are known for writing and directing the feature film Zero Impunity[1] which was in official feature film competition at the Annecy International Animated Film Festival in 2019.[2]","['nicolas', 'blies', 'born', 'on', 'september', 'in', 'mulhouse', 'france', 'and', 'stephane', 'hueberblies', 'born', 'on', 'august', 'in', 'mulhouse', 'france', 'also', 'called', 'the', 'blies', 'brothers', 'are', 'two', 'french', 'filmmakers', 'producers', 'and', 'artists', 'who', 'create', 'their', 'works', 'together', 'they', 'are', 'known', 'for', 'writing', 'and', 'directing', 'the', 'feature', 'film', 'zero', 'impunity', 'which', 'was', 'in', 'official', 'feature', 'film', 'competition', 'at', 'the', 'annecy', 'international', 'animated', 'film', 'festival', 'in']"
https://en.wikipedia.org/wiki/Salvatore_Mancuso,Salvatore Mancuso - Wikipedia,"Salvatore Mancuso Gómez, also known as ""el Mono Mancuso"", ""Santander Lozada"" or ""Triple Cero"" (i.e. ""Triple Zero"", or, ""000""), among other names (born August 17, 1964 in Montería, Córdoba) is a Colombian paramilitary leader, once second in command of the United Self-Defense Forces of Colombia (AUC) paramilitary group.  The paramilitary groups commanded by Mancuso fought the guerrillas (mainly EPL, FARC and ELN), and financed their activities by receiving donations from land owners, drug trafficking, extortions and robbery.","['salvatore', 'mancuso', 'gomez', 'also', 'known', 'as', 'el', 'mono', 'mancuso', 'santander', 'lozada', 'or', 'triple', 'cero', 'ie', 'triple', 'zero', 'or', 'among', 'other', 'names', 'born', 'august', 'in', 'monteria', 'cordoba', 'is', 'a', 'colombian', 'paramilitary', 'leader', 'once', 'second', 'in', 'command', 'of', 'the', 'united', 'selfdefense', 'forces', 'of', 'colombia', 'auc', 'paramilitary', 'group', 'the', 'paramilitary', 'groups', 'commanded', 'by', 'mancuso', 'fought', 'the', 'guerrillas', 'mainly', 'epl', 'farc', 'and', 'eln', 'and', 'financed', 'their', 'activities', 'by', 'receiving', 'donations', 'from', 'land', 'owners', 'drug', 'trafficking', 'extortions', 'and', 'robbery']"
https://en.wikipedia.org/wiki/Diana_C._Zollicoffer,Diana C. Zollicoffer - Wikipedia,"Diana C. Zollicoffer (born 1977), is a Seychellois filmmaker and actress particularly active in Indie film industry.[1] She is best known as the producer of critically acclaimed productions such as Schmoolie the Deathwatcher, Bridget and Iain and Forgotten Bayou.[2][3]","['diana', 'c', 'zollicoffer', 'born', 'is', 'a', 'seychellois', 'filmmaker', 'and', 'actress', 'particularly', 'active', 'in', 'indie', 'film', 'industry', 'she', 'is', 'best', 'known', 'as', 'the', 'producer', 'of', 'critically', 'acclaimed', 'productions', 'such', 'as', 'schmoolie', 'the', 'deathwatcher', 'bridget', 'and', 'iain', 'and', 'forgotten', 'bayou']"
https://en.wikipedia.org/wiki/Yao_He,Yao He - Wikipedia,"Yao He (Chinese: 姚合) was a Chinese poet of the middle Tang dynasty. He was a great-grandson of chancellor Yao Chong. He was often called Yao Wugong (姚武功), and his poetry style was called ""Wugong Style"". Yao was very famous at his time. He knew Liu Yuxi, Li Shen, Zhang Ji, Wang Jian, Yang Juyuan, Ma Dai, Li Qunyu well, and was a close friend of Jia Dao. His style was very similar to Jia Dao, but was more tame and superficial.[1]","['yao', 'he', 'chinese', 'Yao', 'He', 'was', 'a', 'chinese', 'poet', 'of', 'the', 'middle', 'tang', 'dynasty', 'he', 'was', 'a', 'greatgrandson', 'of', 'chancellor', 'yao', 'chong', 'he', 'was', 'often', 'called', 'yao', 'wugong', 'Yao', 'Wu', 'Gong', 'and', 'his', 'poetry', 'style', 'was', 'called', 'wugong', 'style', 'yao', 'was', 'very', 'famous', 'at', 'his', 'time', 'he', 'knew', 'liu', 'yuxi', 'li', 'shen', 'zhang', 'ji', 'wang', 'jian', 'yang', 'juyuan', 'ma', 'dai', 'li', 'qunyu', 'well', 'and', 'was', 'a', 'close', 'friend', 'of', 'jia', 'dao', 'his', 'style', 'was', 'very', 'similar', 'to', 'jia', 'dao', 'but', 'was', 'more', 'tame', 'and', 'superficial']"
https://en.wikipedia.org/wiki/G%C3%B6sta_Mittag-Leffler,Gösta Mittag-Leffler - Wikipedia,"Magnus Gustaf ""Gösta"" Mittag-Leffler (16 March 1846 – 7 July 1927) was a Swedish mathematician. His mathematical contributions are connected chiefly with the theory of functions, which today is called complex analysis. He founded the most important mathematical periodical Acta Mathematica and was its editor for 40 years. He took great trouble and procured  Sofia Kovalevskaya a position of full professor of mathematics in Stockholm University. Also Mittag-Leffler was responsible for inducing the Nobel committee to recognize and award Marie Curie as an equal contributor to the discoveries ‘on the radiation phenomena’ along with her husband Pierre Curie. ","['magnus', 'gustaf', 'gosta', 'mittagleffler', 'march', 'july', 'was', 'a', 'swedish', 'mathematician', 'his', 'mathematical', 'contributions', 'are', 'connected', 'chiefly', 'with', 'the', 'theory', 'of', 'functions', 'which', 'today', 'is', 'called', 'complex', 'analysis', 'he', 'founded', 'the', 'most', 'important', 'mathematical', 'periodical', 'acta', 'mathematica', 'and', 'was', 'its', 'editor', 'for', 'years', 'he', 'took', 'great', 'trouble', 'and', 'procured', 'sofia', 'kovalevskaya', 'a', 'position', 'of', 'full', 'professor', 'of', 'mathematics', 'in', 'stockholm', 'university', 'also', 'mittagleffler', 'was', 'responsible', 'for', 'inducing', 'the', 'nobel', 'committee', 'to', 'recognize', 'and', 'award', 'marie', 'curie', 'as', 'an', 'equal', 'contributor', 'to', 'the', 'discoveries', 'on', 'the', 'radiation', 'phenomena', 'along', 'with', 'her', 'husband', 'pierre', 'curie']"
https://en.wikipedia.org/wiki/The_Art_of_Star_Wars,The Art of Star Wars - Wikipedia,"The Art of Star Wars is a series of books by various editors featuring concept art from the Star Wars motion picture saga. The books mainly feature artwork accompanied by a short explanation of the scene and the artist's ideas, but also script notes, posters and other information. The first books were published by Ballantine Books, a subsidiary of  Random House, with later editions appearing under the DelRey and LucasBooks imprints. Later titles were published by Harry N. Abrams.","['the', 'art', 'of', 'star', 'wars', 'is', 'a', 'series', 'of', 'books', 'by', 'various', 'editors', 'featuring', 'concept', 'art', 'from', 'the', 'star', 'wars', 'motion', 'picture', 'saga', 'the', 'books', 'mainly', 'feature', 'artwork', 'accompanied', 'by', 'a', 'short', 'explanation', 'of', 'the', 'scene', 'and', 'the', 'artists', 'ideas', 'but', 'also', 'script', 'notes', 'posters', 'and', 'other', 'information', 'the', 'first', 'books', 'were', 'published', 'by', 'ballantine', 'books', 'a', 'subsidiary', 'of', 'random', 'house', 'with', 'later', 'editions', 'appearing', 'under', 'the', 'delrey', 'and', 'lucasbooks', 'imprints', 'later', 'titles', 'were', 'published', 'by', 'harry', 'n', 'abrams']"
https://en.wikipedia.org/wiki/Hudspeth_County_Courthouse,Hudspeth County Courthouse - Wikipedia,"The Hudspeth County Courthouse is located in the town of Sierra Blanca, the seat of Hudspeth County in the U.S. state of Texas. The courthouse was constructed in 1919 and added to the National Register of Historic Places in 1975. The Texas Historical Commission (THC) has also designated the building as a Recorded Texas Historic Landmark since 1962 and as a State Antiquities Landmark since 1981. The county is named for Claude Benton Hudspeth who served as a U.S. representative from El Paso and previously in both houses of the Texas Legislature where, as a member of the Texas Senate, he was influential in the county's creation.","['the', 'hudspeth', 'county', 'courthouse', 'is', 'located', 'in', 'the', 'town', 'of', 'sierra', 'blanca', 'the', 'seat', 'of', 'hudspeth', 'county', 'in', 'the', 'us', 'state', 'of', 'texas', 'the', 'courthouse', 'was', 'constructed', 'in', 'and', 'added', 'to', 'the', 'national', 'register', 'of', 'historic', 'places', 'in', 'the', 'texas', 'historical', 'commission', 'thc', 'has', 'also', 'designated', 'the', 'building', 'as', 'a', 'recorded', 'texas', 'historic', 'landmark', 'since', 'and', 'as', 'a', 'state', 'antiquities', 'landmark', 'since', 'the', 'county', 'is', 'named', 'for', 'claude', 'benton', 'hudspeth', 'who', 'served', 'as', 'a', 'us', 'representative', 'from', 'el', 'paso', 'and', 'previously', 'in', 'both', 'houses', 'of', 'the', 'texas', 'legislature', 'where', 'as', 'a', 'member', 'of', 'the', 'texas', 'senate', 'he', 'was', 'influential', 'in', 'the', 'countys', 'creation']"
https://en.wikipedia.org/wiki/Gungrave,Gungrave - Wikipedia,"Gungrave (ガングレイヴ, Gangureivu) is a 2002 third-person shooter video game developed and published by Red Entertainment (Sega in North America and Activision in Europe) for the PlayStation 2. Gungrave follows its main character through a variety of stages on a path of revenge.","['gungrave', 'gangureivu', 'gangureivu', 'is', 'a', 'thirdperson', 'shooter', 'video', 'game', 'developed', 'and', 'published', 'by', 'red', 'entertainment', 'sega', 'in', 'north', 'america', 'and', 'activision', 'in', 'europe', 'for', 'the', 'playstation', 'gungrave', 'follows', 'its', 'main', 'character', 'through', 'a', 'variety', 'of', 'stages', 'on', 'a', 'path', 'of', 'revenge']"
https://en.wikipedia.org/wiki/Saxe-Saalfeld,Saxe-Saalfeld - Wikipedia,"The Duchy of Saxe-Saalfeld was one of the Saxon Duchies held by the Ernestine line of the Wettin Dynasty. Established in 1680 for Johann Ernst, seventh son of Ernest I, Duke of Saxe-Gotha.  It remained under this name until 1699, when Albert, Duke of Saxe-Coburg died without sons. His brother Johann Ernst of Saxe-Saalfeld became the new Duke of Coburg and the duchy was renamed into Saxe-Coburg-Saalfeld in 1735.","['the', 'duchy', 'of', 'saxesaalfeld', 'was', 'one', 'of', 'the', 'saxon', 'duchies', 'held', 'by', 'the', 'ernestine', 'line', 'of', 'the', 'wettin', 'dynasty', 'established', 'in', 'for', 'johann', 'ernst', 'seventh', 'son', 'of', 'ernest', 'i', 'duke', 'of', 'saxegotha', 'it', 'remained', 'under', 'this', 'name', 'until', 'when', 'albert', 'duke', 'of', 'saxecoburg', 'died', 'without', 'sons', 'his', 'brother', 'johann', 'ernst', 'of', 'saxesaalfeld', 'became', 'the', 'new', 'duke', 'of', 'coburg', 'and', 'the', 'duchy', 'was', 'renamed', 'into', 'saxecoburgsaalfeld', 'in']"
https://en.wikipedia.org/wiki/Zum_Gali_Gali,Zum Gali Gali - Wikipedia,"Zum Gali Gali (Hebrew: זום גלי גלי) is an Israeli folk song associated with the Kibbutz, Israel's collective agricultural communities. The song is sometimes referred to by the title Israeli Work Song and is known for its rhythmic style. The song begins with the repeated refrain (""zum gali gali"") before proceeding to the verses.[1] The repeated refrain itself is a nonsensical verse,[2] and has no direct translation into English.[3]","['zum', 'gali', 'gali', 'hebrew', 'zvm', 'gly', 'gly', 'is', 'an', 'israeli', 'folk', 'song', 'associated', 'with', 'the', 'kibbutz', 'israels', 'collective', 'agricultural', 'communities', 'the', 'song', 'is', 'sometimes', 'referred', 'to', 'by', 'the', 'title', 'israeli', 'work', 'song', 'and', 'is', 'known', 'for', 'its', 'rhythmic', 'style', 'the', 'song', 'begins', 'with', 'the', 'repeated', 'refrain', 'zum', 'gali', 'gali', 'before', 'proceeding', 'to', 'the', 'verses', 'the', 'repeated', 'refrain', 'itself', 'is', 'a', 'nonsensical', 'verse', 'and', 'has', 'no', 'direct', 'translation', 'into', 'english']"
https://en.wikipedia.org/wiki/Order_of_Minims,Order of Minims - Wikipedia,"The Minims, officially known as the Order of Minims (Latin: Ordo Minimorum; abbreviated OM), and known in German-speaking countries as the Paulaner Order,[1] are a Roman Catholic religious order of friars founded by Francis of Paola in fifteenth-century Italy. The order soon spread to France, Germany and Spain, and continues to exist today.","['the', 'minims', 'officially', 'known', 'as', 'the', 'order', 'of', 'minims', 'latin', 'ordo', 'minimorum', 'abbreviated', 'om', 'and', 'known', 'in', 'germanspeaking', 'countries', 'as', 'the', 'paulaner', 'order', 'are', 'a', 'roman', 'catholic', 'religious', 'order', 'of', 'friars', 'founded', 'by', 'francis', 'of', 'paola', 'in', 'fifteenthcentury', 'italy', 'the', 'order', 'soon', 'spread', 'to', 'france', 'germany', 'and', 'spain', 'and', 'continues', 'to', 'exist', 'today']"
https://en.wikipedia.org/wiki/Chi_Herculis,Chi Herculis - Wikipedia,"Chi Herculis, Latinized from χ Herculis, is a Sun-like[12] star in the northern constellation of Hercules. Based upon an annual parallax shift of 63.16 mas as seen from Earth, it is located 51.6 light years from the Sun. The star is faintly visible to the naked eye with an apparent visual magnitude of 4.59.[2] It has a relatively high proper motion, showing a transverse movement of 0.769 arc seconds per year[13] and is drifting closer to the Sun with a radial velocity of −56 km/s.[4]","['chi', 'herculis', 'latinized', 'from', 'kh', 'herculis', 'is', 'a', 'sunlike', 'star', 'in', 'the', 'northern', 'constellation', 'of', 'hercules', 'based', 'upon', 'an', 'annual', 'parallax', 'shift', 'of', 'mas', 'as', 'seen', 'from', 'earth', 'it', 'is', 'located', 'light', 'years', 'from', 'the', 'sun', 'the', 'star', 'is', 'faintly', 'visible', 'to', 'the', 'naked', 'eye', 'with', 'an', 'apparent', 'visual', 'magnitude', 'of', 'it', 'has', 'a', 'relatively', 'high', 'proper', 'motion', 'showing', 'a', 'transverse', 'movement', 'of', 'arc', 'seconds', 'per', 'year', 'and', 'is', 'drifting', 'closer', 'to', 'the', 'sun', 'with', 'a', 'radial', 'velocity', 'of', 'kms']"
"https://en.wikipedia.org/wiki/Cook_Memorial_Library_(Libertyville,_Illinois)","Cook Memorial Library (Libertyville, Illinois) - Wikipedia","The Cook Memorial Library, also known as the Ansel B. Cook House, is a historic house museum in Libertyville, Illinois, United States.  It was built as a Victorian house for contractor and politician Ansel B. Cook in 1878.  In his will Cook donated the home to be used as a public library, although it remained for many years the residence of Cook's longer-lived widow.  After Emily Barrows Cook's death, the building received a major Neoclassical renovation that converted it into a library, opening to the public in 1921.[2]","['the', 'cook', 'memorial', 'library', 'also', 'known', 'as', 'the', 'ansel', 'b', 'cook', 'house', 'is', 'a', 'historic', 'house', 'museum', 'in', 'libertyville', 'illinois', 'united', 'states', 'it', 'was', 'built', 'as', 'a', 'victorian', 'house', 'for', 'contractor', 'and', 'politician', 'ansel', 'b', 'cook', 'in', 'in', 'his', 'will', 'cook', 'donated', 'the', 'home', 'to', 'be', 'used', 'as', 'a', 'public', 'library', 'although', 'it', 'remained', 'for', 'many', 'years', 'the', 'residence', 'of', 'cooks', 'longerlived', 'widow', 'after', 'emily', 'barrows', 'cooks', 'death', 'the', 'building', 'received', 'a', 'major', 'neoclassical', 'renovation', 'that', 'converted', 'it', 'into', 'a', 'library', 'opening', 'to', 'the', 'public', 'in']"
https://en.wikipedia.org/wiki/Texella_reddelli,Texella reddelli - Wikipedia,"Texella reddelli, the Bee Creek cave harvestman,[3] is a rare species of troglobitic harvestman that was added to the United States endangered species list in 1988, at the same time as six other species native to the karst ecosystem in Travis County and Williamson County, Texas, USA. They inhabit areas with near 100% humidity and constant temperatures, and they prey on springtails. Since they can only be found underground, research on these creatures has been difficult. Their distribution is limited and unknown reproductive rates mean that it is possible they are especially susceptible to habitat destruction and other threats. Texella reddelli are found on both the North and South sides of the Colorado River.[4]","['texella', 'reddelli', 'the', 'bee', 'creek', 'cave', 'harvestman', 'is', 'a', 'rare', 'species', 'of', 'troglobitic', 'harvestman', 'that', 'was', 'added', 'to', 'the', 'united', 'states', 'endangered', 'species', 'list', 'in', 'at', 'the', 'same', 'time', 'as', 'six', 'other', 'species', 'native', 'to', 'the', 'karst', 'ecosystem', 'in', 'travis', 'county', 'and', 'williamson', 'county', 'texas', 'usa', 'they', 'inhabit', 'areas', 'with', 'near', 'humidity', 'and', 'constant', 'temperatures', 'and', 'they', 'prey', 'on', 'springtails', 'since', 'they', 'can', 'only', 'be', 'found', 'underground', 'research', 'on', 'these', 'creatures', 'has', 'been', 'difficult', 'their', 'distribution', 'is', 'limited', 'and', 'unknown', 'reproductive', 'rates', 'mean', 'that', 'it', 'is', 'possible', 'they', 'are', 'especially', 'susceptible', 'to', 'habitat', 'destruction', 'and', 'other', 'threats', 'texella', 'reddelli', 'are', 'found', 'on', 'both', 'the', 'north', 'and', 'south', 'sides', 'of', 'the', 'colorado', 'river']"
https://en.wikipedia.org/wiki/Lawrence_Aronovitch,Lawrence Aronovitch - Wikipedia,"Lawrence Aronovitch (born May 25, 1974[1]) is a Canadian playwright and actor based in Ottawa, Ontario. He is the playwright in residence at the Great Canadian Theatre Company.[2] Aronovitch is a graduate of Harvard University, where he studied the history of science.[3] As an undergraduate, he appeared on stage in a number of student productions.[4][5]","['lawrence', 'aronovitch', 'born', 'may', 'is', 'a', 'canadian', 'playwright', 'and', 'actor', 'based', 'in', 'ottawa', 'ontario', 'he', 'is', 'the', 'playwright', 'in', 'residence', 'at', 'the', 'great', 'canadian', 'theatre', 'company', 'aronovitch', 'is', 'a', 'graduate', 'of', 'harvard', 'university', 'where', 'he', 'studied', 'the', 'history', 'of', 'science', 'as', 'an', 'undergraduate', 'he', 'appeared', 'on', 'stage', 'in', 'a', 'number', 'of', 'student', 'productions']"
https://en.wikipedia.org/wiki/S%C3%A3o_Raimundo_Esporte_Clube_(RR),São Raimundo Esporte Clube (RR) - Wikipedia,"São Raimundo Esporte Clube, commonly referred to as São Raimundo de Roraima, São Raimundo-RR or simply São Raimundo is a Brazilian professional club based in Boa Vista, Roraima founded on 2 January 1963. It competes in the Campeonato Brasileiro Série D, the fourth tier of Brazilian football, as well as in the Campeonato Roraimense, the top flight of the Roraima state football league.","['sao', 'raimundo', 'esporte', 'clube', 'commonly', 'referred', 'to', 'as', 'sao', 'raimundo', 'de', 'roraima', 'sao', 'raimundorr', 'or', 'simply', 'sao', 'raimundo', 'is', 'a', 'brazilian', 'professional', 'club', 'based', 'in', 'boa', 'vista', 'roraima', 'founded', 'on', 'january', 'it', 'competes', 'in', 'the', 'campeonato', 'brasileiro', 'serie', 'd', 'the', 'fourth', 'tier', 'of', 'brazilian', 'football', 'as', 'well', 'as', 'in', 'the', 'campeonato', 'roraimense', 'the', 'top', 'flight', 'of', 'the', 'roraima', 'state', 'football', 'league']"
https://en.wikipedia.org/wiki/J%C3%ADvka,Jívka - Wikipedia,Jívka is a municipality and village in Trutnov District in the Hradec Králové Region of the Czech Republic. It has about 600 inhabitants. A part of Jívka called Dolní Vernéřovice has well preserved folk architecture and is protected by law as a village monument zone.,"['jivka', 'is', 'a', 'municipality', 'and', 'village', 'in', 'trutnov', 'district', 'in', 'the', 'hradec', 'kralove', 'region', 'of', 'the', 'czech', 'republic', 'it', 'has', 'about', 'inhabitants', 'a', 'part', 'of', 'jivka', 'called', 'dolni', 'vernerovice', 'has', 'well', 'preserved', 'folk', 'architecture', 'and', 'is', 'protected', 'by', 'law', 'as', 'a', 'village', 'monument', 'zone']"
https://en.wikipedia.org/wiki/Tina_Dixon,Tina Dixon - Wikipedia,"Tina Dixon was an American R&B singer, actress and comedian. She became a featured singer in swing bandleader Jimmie Lunceford's band early in her career and recorded for Excelsior, Aladdin, and King Records in the 1940s. By the 1970s, Dixon was making x-rated party records as Auntie Tina Dixon.","['tina', 'dixon', 'was', 'an', 'american', 'rb', 'singer', 'actress', 'and', 'comedian', 'she', 'became', 'a', 'featured', 'singer', 'in', 'swing', 'bandleader', 'jimmie', 'luncefords', 'band', 'early', 'in', 'her', 'career', 'and', 'recorded', 'for', 'excelsior', 'aladdin', 'and', 'king', 'records', 'in', 'the', 's', 'by', 'the', 's', 'dixon', 'was', 'making', 'xrated', 'party', 'records', 'as', 'auntie', 'tina', 'dixon']"
https://en.wikipedia.org/wiki/Western_Australian_Development_Corporation,Western Australian Development Corporation - Wikipedia,"The Western Australian Development Corporation (WADC) was a trading corporation established in 1983 by the first Burke Ministry of Western Australia. It enabled the state Labor government to involve itself in large-scale business transactions without the normal transparency and accountability of government-guaranteed corporations, and was part of what became known as WA Inc. It appointed John Horgan chairman on a salary of $800,000 p.a., and formed subsidiaries including Exim Corporation which sought to create and exploit export markets for education and other products.  The enabling Act provided that ""(4.3) The Corporation is an agent of the Crown in right of the State and enjoys the status, immunities and privileges of the Crown..."" while ""(4.4) Notwithstanding subsection (3), the Corporation shall not be subject to direction by the Minister...""[1]","['the', 'western', 'australian', 'development', 'corporation', 'wadc', 'was', 'a', 'trading', 'corporation', 'established', 'in', 'by', 'the', 'first', 'burke', 'ministry', 'of', 'western', 'australia', 'it', 'enabled', 'the', 'state', 'labor', 'government', 'to', 'involve', 'itself', 'in', 'largescale', 'business', 'transactions', 'without', 'the', 'normal', 'transparency', 'and', 'accountability', 'of', 'governmentguaranteed', 'corporations', 'and', 'was', 'part', 'of', 'what', 'became', 'known', 'as', 'wa', 'inc', 'it', 'appointed', 'john', 'horgan', 'chairman', 'on', 'a', 'salary', 'of', 'pa', 'and', 'formed', 'subsidiaries', 'including', 'exim', 'corporation', 'which', 'sought', 'to', 'create', 'and', 'exploit', 'export', 'markets', 'for', 'education', 'and', 'other', 'products', 'the', 'enabling', 'act', 'provided', 'that', 'the', 'corporation', 'is', 'an', 'agent', 'of', 'the', 'crown', 'in', 'right', 'of', 'the', 'state', 'and', 'enjoys', 'the', 'status', 'immunities', 'and', 'privileges', 'of', 'the', 'crown', 'while', 'notwithstanding', 'subsection', 'the', 'corporation', 'shall', 'not', 'be', 'subject', 'to', 'direction', 'by', 'the', 'minister']"
https://en.wikipedia.org/wiki/Islamic_Financial_Services_Board,Islamic Financial Services Board - Wikipedia,"The Islamic Financial Services Board (IFSB) is an  international standard-setting body of regulatory and supervisory agencies that promotes the soundness and stability of the Islamic financial services industry, covering banking, capital market and insurance.[3] In advancing this mission, the IFSB promotes the development of a prudent and transparent Islamic financial services industry through introducing new, or adapting existing international standards consistent with Sharî'ah principles, and recommend them for adoption.[4][5][6]","['the', 'islamic', 'financial', 'services', 'board', 'ifsb', 'is', 'an', 'international', 'standardsetting', 'body', 'of', 'regulatory', 'and', 'supervisory', 'agencies', 'that', 'promotes', 'the', 'soundness', 'and', 'stability', 'of', 'the', 'islamic', 'financial', 'services', 'industry', 'covering', 'banking', 'capital', 'market', 'and', 'insurance', 'in', 'advancing', 'this', 'mission', 'the', 'ifsb', 'promotes', 'the', 'development', 'of', 'a', 'prudent', 'and', 'transparent', 'islamic', 'financial', 'services', 'industry', 'through', 'introducing', 'new', 'or', 'adapting', 'existing', 'international', 'standards', 'consistent', 'with', 'shariah', 'principles', 'and', 'recommend', 'them', 'for', 'adoption']"
